Symbol,Date,Time,Open,High,Low,Close,EMA,Signal,Qty,TimeChart,TimeEpoch,SignalKey
AMBER,19-Apr-23,13.54,1851.0,1851.25,1849.0,1849.45,1856.4156691674173,SELL,100,2023-04-19 13:54,1681892640,19-Apr-23|13.54|1851.0|1849.45
AMBER,20-Apr-23,10.12,1850.25,1855.0,1850.0,1854.5,1850.2794650259448,BUY,100,2023-04-20 10:12,1681965720,20-Apr-23|10.12|1850.25|1854.5
AMBER,20-Apr-23,15.06,1860.0,1860.55,1850.1,1853.75,1856.9824594317336,SELL,100,2023-04-20 15:06,1681983360,20-Apr-23|15.06|1860.0|1853.75
AMBER,21-Apr-23,10.15,1859.9,1864.0,1859.05,1862.6,1856.6244208469984,BUY,100,2023-04-21 10:15,1682052300,21-Apr-23|10.15|1859.9|1862.6
AMBER,21-Apr-23,11.45,1858.0,1859.6,1855.1,1855.45,1858.6422065692527,SELL,100,2023-04-21 11:45,1682057700,21-Apr-23|11.45|1858.0|1855.45
AMBER,24-Apr-23,09.33,1847.6,1866.3,1847.6,1866.3,1851.814581753929,BUY,100,2023-04-24 09:33,1682308980,24-Apr-23|09.33|1847.6|1866.3
AMBER,24-Apr-23,11.18,1855.0,1858.55,1851.0,1851.1,1856.1292664158573,SELL,100,2023-04-24 11:18,1682315280,24-Apr-23|11.18|1855.0|1851.1
AMBER,24-Apr-23,12.00,1850.0,1866.0,1850.0,1865.0,1855.0606418219213,BUY,100,2023-04-24 12:00,1682317800,24-Apr-23|12.00|1850.0|1865.0
AMBER,24-Apr-23,14.33,1855.55,1855.55,1853.0,1853.0,1856.61281005002,SELL,100,2023-04-24 14:33,1682326980,24-Apr-23|14.33|1855.55|1853.0
AMBER,28-Apr-23,12.45,1827.25,1840.0,1827.25,1838.25,1830.794612145381,BUY,100,2023-04-28 12:45,1682666100,28-Apr-23|12.45|1827.25|1838.25
AMBER,03-May-23,09.45,1875.0,1875.0,1869.6,1869.6,1875.032973605664,SELL,100,2023-05-03 09:45,1683087300,03-May-23|09.45|1875.0|1869.6
AMBER,04-May-23,11.42,1853.25,1863.15,1853.0,1860.0,1853.526421279707,BUY,100,2023-05-04 11:42,1683180720,04-May-23|11.42|1853.25|1860.0
AMBER,05-May-23,11.45,1860.25,1860.45,1857.55,1857.55,1861.1838053714769,SELL,100,2023-05-05 11:45,1683267300,05-May-23|11.45|1860.25|1857.55
AMBER,10-May-23,11.18,1829.9,1832.9,1828.5,1832.25,1829.394058072921,BUY,100,2023-05-10 11:18,1683697680,10-May-23|11.18|1829.9|1832.25
AMBER,10-May-23,11.57,1824.75,1824.75,1822.0,1823.4,1829.2374597585,SELL,100,2023-05-10 11:57,1683700020,10-May-23|11.57|1824.75|1823.4
AMBER,15-May-23,09.27,1820.05,1825.55,1820.0,1823.7,1819.7736327591945,BUY,100,2023-05-15 09:27,1684123020,15-May-23|09.27|1820.05|1823.7
AMBER,16-May-23,15.06,1900.0,1900.0,1881.15,1883.95,1899.458465712834,SELL,100,2023-05-16 15:06,1684229760,16-May-23|15.06|1900.0|1883.95
AMBER,17-May-23,13.06,2097.15,2125.8,2094.25,2125.0,2000.1696125270173,BUY,100,2023-05-17 13:06,1684308960,17-May-23|13.06|2097.15|2125.0
AMBER,19-May-23,10.00,2106.0,2108.25,2095.3,2097.25,2109.2080478982693,SELL,100,2023-05-19 10:00,1684470600,19-May-23|10.00|2106.0|2097.25
AMBER,22-May-23,12.12,2090.95,2093.8,2088.45,2093.2,2089.610589429178,BUY,100,2023-05-22 12:12,1684737720,22-May-23|12.12|2090.95|2093.2
AMBER,22-May-23,14.12,2090.45,2091.15,2085.0,2085.05,2091.219695351504,SELL,100,2023-05-22 14:12,1684744920,22-May-23|14.12|2090.45|2085.05
AMBER,24-May-23,11.18,2073.0,2083.75,2073.0,2078.0,2062.014816789095,BUY,100,2023-05-24 11:18,1684907280,24-May-23|11.18|2073.0|2078.0
AMBER,26-May-23,14.18,2137.05,2137.95,2132.5,2133.6,2136.829101068447,SELL,100,2023-05-26 14:18,1685090880,26-May-23|14.18|2137.05|2133.6
AMBER,29-May-23,09.24,2134.9,2145.0,2133.35,2143.2,2134.9864363138,BUY,100,2023-05-29 09:24,1685332440,29-May-23|09.24|2134.9|2143.2
AMBER,29-May-23,10.06,2135.35,2135.35,2130.0,2130.25,2135.662096799022,SELL,100,2023-05-29 10:06,1685334960,29-May-23|10.06|2135.35|2130.25
AMBER,30-May-23,09.27,2148.0,2161.05,2147.85,2160.95,2133.754419248746,BUY,100,2023-05-30 09:27,1685419020,30-May-23|09.27|2148.0|2160.95
AMBER,30-May-23,12.33,2144.0,2144.3,2135.0,2136.2,2142.0720849959275,SELL,100,2023-05-30 12:33,1685430180,30-May-23|12.33|2144.0|2136.2
AMBER,01-Jun-23,09.18,2138.6,2148.0,2136.5,2148.0,2132.695490653268,BUY,100,2023-06-01 09:18,1685591280,01-Jun-23|09.18|2138.6|2148.0
AMBER,01-Jun-23,14.24,2148.35,2148.35,2142.75,2145.1,2147.599086950919,SELL,100,2023-06-01 14:24,1685609640,01-Jun-23|14.24|2148.35|2145.1
AMBER,02-Jun-23,09.18,2157.45,2177.0,2157.0,2173.25,2147.7227682807493,BUY,100,2023-06-02 09:18,1685677680,02-Jun-23|09.18|2157.45|2173.25
AMBER,02-Jun-23,14.09,2183.0,2183.0,2171.7,2175.0,2180.788057546597,SELL,100,2023-06-02 14:09,1685695140,02-Jun-23|14.09|2183.0|2175.0
AMBER,02-Jun-23,15.09,2180.7,2193.0,2178.45,2193.0,2179.428495692236,BUY,100,2023-06-02 15:09,1685698740,02-Jun-23|15.09|2180.7|2193.0
AMBER,05-Jun-23,10.18,2180.0,2180.75,2175.05,2178.0,2182.361198096364,SELL,100,2023-06-05 10:18,1685940480,05-Jun-23|10.18|2180.0|2178.0
AMBER,05-Jun-23,13.15,2181.55,2184.55,2181.55,2183.95,2180.305031932497,BUY,100,2023-06-05 13:15,1685951100,05-Jun-23|13.15|2181.55|2183.95
AMBER,06-Jun-23,10.30,2187.9,2188.0,2185.0,2185.0,2186.713285240496,SELL,100,2023-06-06 10:30,1686027600,06-Jun-23|10.30|2187.9|2185.0
AMBER,09-Jun-23,11.36,2093.05,2099.95,2093.0,2099.95,2094.254082973868,BUY,100,2023-06-09 11:36,1686290760,09-Jun-23|11.36|2093.05|2099.95
AMBER,09-Jun-23,13.18,2096.7,2098.55,2093.05,2093.05,2096.800605287344,SELL,100,2023-06-09 13:18,1686296880,09-Jun-23|13.18|2096.7|2093.05
AMBER,12-Jun-23,13.42,2093.35,2099.45,2093.15,2099.45,2091.5395981366373,BUY,100,2023-06-12 13:42,1686557520,12-Jun-23|13.42|2093.35|2099.45
AMBER,16-Jun-23,14.33,2137.1,2138.75,2135.0,2135.55,2138.219651675611,SELL,100,2023-06-16 14:33,1686906180,16-Jun-23|14.33|2137.1|2135.55
AMBER,19-Jun-23,09.54,2133.05,2139.5,2131.6,2139.5,2136.304369066736,BUY,100,2023-06-19 09:54,1687148640,19-Jun-23|09.54|2133.05|2139.5
AMBER,19-Jun-23,10.36,2135.5,2136.9,2133.6,2133.6,2136.819567864525,SELL,100,2023-06-19 10:36,1687151160,19-Jun-23|10.36|2135.5|2133.6
AMBER,20-Jun-23,09.18,2169.9,2215.95,2169.7,2187.7,2125.940393017745,BUY,100,2023-06-20 09:18,1687232880,20-Jun-23|09.18|2169.9|2187.7
AMBER,23-Jun-23,09.18,2325.05,2330.0,2321.6,2330.0,2340.680433428634,SELL,100,2023-06-23 09:18,1687492080,23-Jun-23|09.18|2325.05|2330.0
AMBER,27-Jun-23,09.51,2258.65,2275.0,2255.05,2273.9,2256.8121586440834,BUY,100,2023-06-27 09:51,1687839660,27-Jun-23|09.51|2258.65|2273.9
AMBER,27-Jun-23,14.45,2293.5,2293.5,2285.65,2286.4,2295.878589526973,SELL,100,2023-06-27 14:45,1687857300,27-Jun-23|14.45|2293.5|2286.4
AMBER,30-Jun-23,10.42,2245.85,2255.55,2245.25,2253.0,2247.502310442353,BUY,100,2023-06-30 10:42,1688101920,30-Jun-23|10.42|2245.85|2253.0
AMBER,30-Jun-23,14.30,2251.95,2252.0,2245.05,2248.5,2256.3260199225674,SELL,100,2023-06-30 14:30,1688115600,30-Jun-23|14.30|2251.95|2248.5
AMBER,30-Jun-23,15.06,2255.95,2265.05,2254.95,2263.9,2255.2525613368985,BUY,100,2023-06-30 15:06,1688117760,30-Jun-23|15.06|2255.95|2263.9
AMBER,03-Jul-23,12.36,2258.5,2258.8,2256.05,2257.2,2260.427523068841,SELL,100,2023-07-03 12:36,1688367960,03-Jul-23|12.36|2258.5|2257.2
AMBER,03-Jul-23,14.00,2258.5,2268.0,2258.5,2266.75,2257.9490800058616,BUY,100,2023-07-03 14:00,1688373000,03-Jul-23|14.00|2258.5|2266.75
AMBER,04-Jul-23,09.54,2264.5,2265.45,2253.0,2254.9,2260.2119176039773,SELL,100,2023-07-04 09:54,1688444640,04-Jul-23|09.54|2264.5|2254.9
AMBER,06-Jul-23,10.18,2244.5,2250.9,2244.5,2250.9,2231.2988911071816,BUY,100,2023-07-06 10:18,1688618880,06-Jul-23|10.18|2244.5|2250.9
AMBER,07-Jul-23,09.39,2261.6,2261.6,2251.1,2251.5,2259.416842644925,SELL,100,2023-07-07 09:39,1688702940,07-Jul-23|09.39|2261.6|2251.5
AMBER,11-Jul-23,09.57,2215.05,2222.0,2209.9,2221.0,2216.9494145921267,BUY,100,2023-07-11 09:57,1689049620,11-Jul-23|09.57|2215.05|2221.0
AMBER,11-Jul-23,10.57,2219.1,2219.1,2207.7,2207.7,2218.049870152088,SELL,100,2023-07-11 10:57,1689053220,11-Jul-23|10.57|2219.1|2207.7
AMBER,11-Jul-23,14.57,2215.0,2241.0,2215.0,2232.0,2215.519323501037,BUY,100,2023-07-11 14:57,1689067620,11-Jul-23|14.57|2215.0|2232.0
AMBER,13-Jul-23,09.51,2222.0,2222.4,2219.65,2219.65,2225.4325433290146,SELL,100,2023-07-13 09:51,1689222060,13-Jul-23|09.51|2222.0|2219.65
AMBER,14-Jul-23,10.27,2211.95,2214.0,2211.95,2214.0,2208.5709485189323,BUY,100,2023-07-14 10:27,1689310620,14-Jul-23|10.27|2211.95|2214.0
AMBER,14-Jul-23,12.03,2207.85,2208.0,2200.05,2201.55,2209.4855813244585,SELL,100,2023-07-14 12:03,1689316380,14-Jul-23|12.03|2207.85|2201.55
AMBER,14-Jul-23,15.00,2210.2,2219.5,2210.2,2218.55,2208.363641056821,BUY,100,2023-07-14 15:00,1689327000,14-Jul-23|15.00|2210.2|2218.55
AMBER,17-Jul-23,10.45,2216.0,2216.0,2208.5,2208.5,2211.9435337814143,SELL,100,2023-07-17 10:45,1689570900,17-Jul-23|10.45|2216.0|2208.5
AMBER,17-Jul-23,14.09,2220.0,2227.3,2220.0,2224.95,2213.655187742116,BUY,100,2023-07-17 14:09,1689583140,17-Jul-23|14.09|2220.0|2224.95
AMBER,18-Jul-23,11.42,2220.25,2220.25,2216.05,2216.2,2219.146086893367,SELL,100,2023-07-18 11:42,1689660720,18-Jul-23|11.42|2220.25|2216.2
AMBER,20-Jul-23,11.57,2200.75,2203.6,2199.0,2203.6,2198.250803449548,BUY,100,2023-07-20 11:57,1689834420,20-Jul-23|11.57|2200.75|2203.6
AMBER,21-Jul-23,09.30,2190.05,2191.75,2188.4,2188.4,2198.081930130344,SELL,100,2023-07-21 09:30,1689912000,21-Jul-23|09.30|2190.05|2188.4
AMBER,21-Jul-23,11.27,2196.5,2204.0,2196.45,2203.0,2195.931516208521,BUY,100,2023-07-21 11:27,1689919020,21-Jul-23|11.27|2196.5|2203.0
AMBER,25-Jul-23,14.45,2261.65,2265.6,2233.25,2235.05,2263.717766103132,SELL,100,2023-07-25 14:45,1690276500,25-Jul-23|14.45|2261.65|2235.05
AMBER,26-Jul-23,10.39,2260.0,2273.8,2260.0,2271.55,2255.1735344762174,BUY,100,2023-07-26 10:39,1690348140,26-Jul-23|10.39|2260.0|2271.55
AMBER,28-Jul-23,14.00,2436.3,2436.3,2427.0,2427.0,2437.281317447595,SELL,100,2023-07-28 14:00,1690533000,28-Jul-23|14.00|2436.3|2427.0
AMBER,31-Jul-23,09.18,2415.0,2454.25,2415.0,2452.95,2436.5879496522543,BUY,100,2023-07-31 09:18,1690775280,31-Jul-23|09.18|2415.0|2452.95
AMBER,31-Jul-23,10.21,2441.5,2442.7,2428.25,2428.25,2440.2693217472806,SELL,100,2023-07-31 10:21,1690779060,31-Jul-23|10.21|2441.5|2428.25
AMBER,31-Jul-23,13.57,2426.6,2437.0,2425.25,2437.0,2427.01885376576,BUY,100,2023-07-31 13:57,1690792020,31-Jul-23|13.57|2426.6|2437.0
AMBER,31-Jul-23,15.24,2427.05,2427.15,2418.65,2420.0,2428.3340277125044,SELL,100,2023-07-31 15:24,1690797240,31-Jul-23|15.24|2427.05|2420.0
AMBER,01-Aug-23,12.45,2419.0,2426.0,2418.85,2425.0,2419.632699126616,BUY,100,2023-08-01 12:45,1690874100,01-Aug-23|12.45|2419.0|2425.0
AMBER,02-Aug-23,10.24,2430.35,2430.35,2418.35,2420.15,2424.835976796267,SELL,100,2023-08-02 10:24,1690952040,02-Aug-23|10.24|2430.35|2420.15
AMBER,03-Aug-23,10.15,2387.75,2421.0,2387.35,2408.25,2396.235399852332,BUY,100,2023-08-03 10:15,1691037900,03-Aug-23|10.15|2387.75|2408.25
AMBER,03-Aug-23,15.15,2411.65,2411.65,2400.05,2403.45,2411.4150148004137,SELL,100,2023-08-03 15:15,1691055900,03-Aug-23|15.15|2411.65|2403.45
AMBER,04-Aug-23,09.18,2484.95,2514.7,2472.35,2507.65,2412.917439314779,BUY,100,2023-08-04 09:18,1691120880,04-Aug-23|09.18|2484.95|2507.65
AMBER,04-Aug-23,14.18,2483.7,2483.7,2475.0,2475.15,2486.1781818983886,SELL,100,2023-08-04 14:18,1691138880,04-Aug-23|14.18|2483.7|2475.15
AMBER,07-Aug-23,12.51,2475.0,2488.0,2473.85,2487.1,2476.642021722841,BUY,100,2023-08-07 12:51,1691392860,07-Aug-23|12.51|2475.0|2487.1
AMBER,09-Aug-23,09.33,2532.95,2534.95,2526.2,2526.75,2534.028892094938,SELL,100,2023-08-09 09:33,1691553780,09-Aug-23|09.33|2532.95|2526.75
AMBER,10-Aug-23,10.15,2518.45,2531.25,2515.55,2529.8,2517.066476554502,BUY,100,2023-08-10 10:15,1691642700,10-Aug-23|10.15|2518.45|2529.8
AMBER,10-Aug-23,13.24,2515.05,2515.9,2508.0,2510.0,2521.27220199704,SELL,100,2023-08-10 13:24,1691654040,10-Aug-23|13.24|2515.05|2510.0
AMBER,14-Aug-23,09.18,2506.8,2531.1,2505.35,2518.35,2484.5269183714927,BUY,100,2023-08-14 09:18,1691984880,14-Aug-23|09.18|2506.8|2518.35
AMBER,22-Aug-23,10.51,2863.75,2863.75,2849.15,2853.25,2862.6275243841565,SELL,100,2023-08-22 10:51,1692681660,22-Aug-23|10.51|2863.75|2853.25
AMBER,23-Aug-23,09.45,2863.0,2889.9,2861.45,2885.05,2858.083551398639,BUY,100,2023-08-23 09:45,1692764100,23-Aug-23|09.45|2863.0|2885.05
AMBER,23-Aug-23,10.54,2858.65,2858.65,2851.2,2854.15,2860.850669137257,SELL,100,2023-08-23 10:54,1692768240,23-Aug-23|10.54|2858.65|2854.15
AMBER,23-Aug-23,15.24,2856.0,2868.3,2855.0,2868.3,2855.6489937290207,BUY,100,2023-08-23 15:24,1692784440,23-Aug-23|15.24|2856.0|2868.3
AMBER,24-Aug-23,12.15,2890.0,2890.05,2830.05,2849.0,2886.0601757314416,SELL,100,2023-08-24 12:15,1692859500,24-Aug-23|12.15|2890.0|2849.0
AMBER,28-Aug-23,10.06,2824.15,2837.95,2824.15,2837.8,2818.807030513436,BUY,100,2023-08-28 10:06,1693197360,28-Aug-23|10.06|2824.15|2837.8
AMBER,30-Aug-23,10.42,2912.6,2914.7,2909.0,2909.7,2914.424628447363,SELL,100,2023-08-30 10:42,1693372320,30-Aug-23|10.42|2912.6|2909.7
AMBER,01-Sep-23,13.33,2962.0,2985.05,2958.0,2980.0,2958.829220504727,BUY,100,2023-09-01 13:33,1693555380,01-Sep-23|13.33|2962.0|2980.0
AMBER,05-Sep-23,14.18,3028.65,3029.1,3024.1,3024.2,3028.491949723807,SELL,100,2023-09-05 14:18,1693903680,05-Sep-23|14.18|3028.65|3024.2
AMBER,06-Sep-23,09.45,3031.55,3036.6,3031.55,3035.0,3025.926429529291,BUY,100,2023-09-06 09:45,1693973700,06-Sep-23|09.45|3031.55|3035.0
AMBER,06-Sep-23,12.30,3033.9,3033.9,3026.6,3026.6,3034.959911313002,SELL,100,2023-09-06 12:30,1693983600,06-Sep-23|12.30|3033.9|3026.6
AMBER,07-Sep-23,14.30,3047.0,3053.0,3046.1,3053.0,3039.100706596545,BUY,100,2023-09-07 14:30,1694077200,07-Sep-23|14.30|3047.0|3053.0
AMBER,08-Sep-23,09.24,3043.0,3043.0,3032.0,3034.0,3040.358818908968,SELL,100,2023-09-08 09:24,1694145240,08-Sep-23|09.24|3043.0|3034.0
AMBER,08-Sep-23,14.27,3033.8,3040.0,3032.9,3039.8,3033.0424062185216,BUY,100,2023-09-08 14:27,1694163420,08-Sep-23|14.27|3033.8|3039.8
AMBER,11-Sep-23,11.12,3037.55,3040.0,3025.75,3030.0,3036.353847442555,SELL,100,2023-09-11 11:12,1694410920,11-Sep-23|11.12|3037.55|3030.0
AMBER,15-Sep-23,09.21,2917.9,2938.0,2916.55,2934.6,2877.967676498669,BUY,100,2023-09-15 09:21,1694749860,15-Sep-23|09.21|2917.9|2934.6
AMBER,18-Sep-23,14.00,2972.75,2972.75,2965.0,2967.0,2969.548554306717,SELL,100,2023-09-18 14:00,1695025800,18-Sep-23|14.00|2972.75|2967.0
AMBER,20-Sep-23,10.15,2966.4,2985.5,2965.2,2980.0,2965.558431183802,BUY,100,2023-09-20 10:15,1695185100,20-Sep-23|10.15|2966.4|2980.0
AMBER,20-Sep-23,13.03,2973.0,2973.0,2956.8,2964.75,2969.94400291424,SELL,100,2023-09-20 13:03,1695195180,20-Sep-23|13.03|2973.0|2964.75
AMBER,22-Sep-23,13.54,2957.4,2968.9,2956.35,2965.55,2943.679870795226,BUY,100,2023-09-22 13:54,1695371040,22-Sep-23|13.54|2957.4|2965.55
AMBER,28-Sep-23,10.27,3033.0,3033.0,3027.0,3028.8,3034.0711696634485,SELL,100,2023-09-28 10:27,1695877020,28-Sep-23|10.27|3033.0|3028.8
AMBER,29-Sep-23,11.18,2999.9,3020.95,2995.15,3014.0,3006.645373379511,BUY,100,2023-09-29 11:18,1695966480,29-Sep-23|11.18|2999.9|3014.0
AMBER,29-Sep-23,14.21,3005.2,3005.2,2992.45,2992.45,3008.4762172420574,SELL,100,2023-09-29 14:21,1695977460,29-Sep-23|14.21|3005.2|2992.45
AMBER,05-Oct-23,09.18,2937.7,2952.85,2937.7,2947.45,2905.4577966020083,BUY,100,2023-10-05 09:18,1696477680,05-Oct-23|09.18|2937.7|2947.45
AMBER,05-Oct-23,15.21,2937.0,2939.35,2931.5,2932.9,2938.152518719889,SELL,100,2023-10-05 15:21,1696499460,05-Oct-23|15.21|2937.0|2932.9
AMBER,10-Oct-23,15.27,2840.0,2850.0,2839.05,2850.0,2842.984901573572,BUY,100,2023-10-10 15:27,1696931820,10-Oct-23|15.27|2840.0|2850.0
AMBER,13-Oct-23,15.15,2977.95,2982.5,2972.1,2974.1,2978.6709877081457,SELL,100,2023-10-13 15:15,1697190300,13-Oct-23|15.15|2977.95|2974.1
AMBER,17-Oct-23,09.18,2990.0,2999.0,2983.3,2997.4,2949.2984576937897,BUY,100,2023-10-17 09:18,1697514480,17-Oct-23|09.18|2990.0|2997.4
AMBER,17-Oct-23,14.42,2960.15,2960.15,2955.25,2955.25,2963.8625198175337,SELL,100,2023-10-17 14:42,1697533920,17-Oct-23|14.42|2960.15|2955.25
AMBER,18-Oct-23,09.21,2986.35,3024.9,2980.3,3022.8,2964.419686642398,BUY,100,2023-10-18 09:21,1697601060,18-Oct-23|09.21|2986.35|3022.8
AMBER,18-Oct-23,11.12,2981.3,2981.3,2958.45,2964.6,2971.140348874752,SELL,100,2023-10-18 11:12,1697607720,18-Oct-23|11.12|2981.3|2964.6
AMBER,18-Oct-23,14.27,2965.0,2974.0,2965.0,2972.75,2964.717759056163,BUY,100,2023-10-18 14:27,1697619420,18-Oct-23|14.27|2965.0|2972.75
AMBER,19-Oct-23,13.45,2969.7,2969.7,2959.6,2960.0,2970.3532256147405,SELL,100,2023-10-19 13:45,1697703300,19-Oct-23|13.45|2969.7|2960.0
AMBER,20-Oct-23,09.18,2995.9,3015.0,2990.65,3002.9,2968.606896747694,BUY,100,2023-10-20 09:18,1697773680,20-Oct-23|09.18|2995.9|3002.9
AMBER,23-Oct-23,09.18,2819.6,2824.15,2760.1,2782.2,3020.475611017209,SELL,100,2023-10-23 09:18,1698032880,23-Oct-23|09.18|2819.6|2782.2
AMBER,25-Oct-23,09.24,2869.5,2901.0,2864.55,2892.25,2872.4059273665302,BUY,100,2023-10-25 09:24,1698206040,25-Oct-23|09.24|2869.5|2892.25
AMBER,26-Oct-23,09.30,2940.0,2940.0,2926.0,2926.05,2931.317201434545,SELL,100,2023-10-26 09:30,1698292800,26-Oct-23|09.30|2940.0|2926.05
AMBER,26-Oct-23,14.51,2923.1,2944.95,2919.55,2937.15,2919.8464981633424,BUY,100,2023-10-26 14:51,1698312060,26-Oct-23|14.51|2923.1|2937.15
AMBER,27-Oct-23,10.21,2921.8,2924.45,2914.05,2916.1,2926.6176587858845,SELL,100,2023-10-27 10:21,1698382260,27-Oct-23|10.21|2921.8|2916.1
AMBER,30-Oct-23,09.18,2889.4,2932.0,2885.8,2932.0,2909.029656867239,BUY,100,2023-10-30 09:18,1698637680,30-Oct-23|09.18|2889.4|2932.0
AMBER,31-Oct-23,15.00,2985.0,2985.0,2959.0,2959.0,2974.3414029760584,SELL,100,2023-10-31 15:00,1698744600,31-Oct-23|15.00|2985.0|2959.0
AMBER,01-Nov-23,12.15,2955.8,2964.85,2955.8,2959.95,2949.315522710372,BUY,100,2023-11-01 12:15,1698821100,01-Nov-23|12.15|2955.8|2959.95
AMBER,01-Nov-23,13.27,2945.0,2945.0,2936.75,2937.0,2950.1260777644297,SELL,100,2023-11-01 13:27,1698825420,01-Nov-23|13.27|2945.0|2937.0
AMBER,02-Nov-23,09.27,2947.55,2955.4,2945.0,2955.4,2947.26112024262,BUY,100,2023-11-02 09:27,1698897420,02-Nov-23|09.27|2947.55|2955.4
AMBER,02-Nov-23,09.51,2940.0,2940.65,2937.65,2937.65,2947.262439167396,SELL,100,2023-11-02 09:51,1698898860,02-Nov-23|09.51|2940.0|2937.65
AMBER,03-Nov-23,10.12,2940.05,2945.9,2940.05,2945.9,2932.1614522136792,BUY,100,2023-11-03 10:12,1698986520,03-Nov-23|10.12|2940.05|2945.9
AMBER,08-Nov-23,14.24,3379.0,3379.0,3372.0,3372.05,3379.030245274116,SELL,100,2023-11-08 14:24,1699433640,08-Nov-23|14.24|3379.0|3372.05
AMBER,13-Nov-23,12.21,3102.8,3112.0,3102.8,3112.0,3105.584309601679,BUY,100,2023-11-13 12:21,1699858260,13-Nov-23|12.21|3102.8|3112.0
AMBER,13-Nov-23,15.06,3111.05,3111.05,3085.3,3093.4,3107.978346241825,SELL,100,2023-11-13 15:06,1699868160,13-Nov-23|15.06|3111.05|3093.4
AMBER,15-Nov-23,11.45,3103.55,3114.95,3102.5,3111.0,3104.961502840832,BUY,100,2023-11-15 11:45,1700028900,15-Nov-23|11.45|3103.55|3111.0
AMBER,17-Nov-23,13.54,3218.95,3218.95,3205.0,3211.25,3217.556201816443,SELL,100,2023-11-17 13:54,1700209440,17-Nov-23|13.54|3218.95|3211.25
AMBER,17-Nov-23,14.30,3220.15,3237.95,3220.15,3233.0,3218.1403119871434,BUY,100,2023-11-17 14:30,1700211600,17-Nov-23|14.30|3220.15|3233.0
AMBER,17-Nov-23,15.27,3207.05,3210.0,3200.0,3200.0,3218.788661837762,SELL,100,2023-11-17 15:27,1700215020,17-Nov-23|15.27|3207.05|3200.0
AMBER,20-Nov-23,09.27,3229.0,3262.0,3229.0,3247.35,3218.931563413403,BUY,100,2023-11-20 09:27,1700452620,20-Nov-23|09.27|3229.0|3247.35
AMBER,21-Nov-23,10.15,3316.15,3324.55,3295.7,3298.35,3330.877508151132,SELL,100,2023-11-21 10:15,1700541900,21-Nov-23|10.15|3316.15|3298.35
AMBER,22-Nov-23,09.42,3317.95,3327.05,3314.8,3326.8,3303.9167718496933,BUY,100,2023-11-22 09:42,1700626320,22-Nov-23|09.42|3317.95|3326.8
AMBER,22-Nov-23,10.21,3300.8,3300.8,3281.0,3281.0,3303.861400275244,SELL,100,2023-11-22 10:21,1700628660,22-Nov-23|10.21|3300.8|3281.0
AMBER,23-Nov-23,09.27,3282.25,3299.1,3276.85,3291.6,3277.89509087004,BUY,100,2023-11-23 09:27,1700711820,23-Nov-23|09.27|3282.25|3291.6
AMBER,23-Nov-23,10.36,3274.65,3274.65,3259.4,3265.5,3282.156159142406,SELL,100,2023-11-23 10:36,1700715960,23-Nov-23|10.36|3274.65|3265.5
AMBER,24-Nov-23,09.21,3290.0,3309.0,3288.05,3300.3,3271.714255195928,BUY,100,2023-11-24 09:21,1700797860,24-Nov-23|09.21|3290.0|3300.3
AMBER,24-Nov-23,10.00,3275.0,3275.0,3260.0,3260.0,3274.453561575848,SELL,100,2023-11-24 10:00,1700800200,24-Nov-23|10.00|3275.0|3260.0
AMBER,01-Dec-23,09.30,3083.15,3088.0,3077.6,3088.0,3074.459598656513,BUY,100,2023-12-01 09:30,1701403200,01-Dec-23|09.30|3083.15|3088.0
AMBER,04-Dec-23,11.30,3109.7,3109.95,3100.05,3100.95,3113.010653215442,SELL,100,2023-12-04 11:30,1701669600,04-Dec-23|11.30|3109.7|3100.95
AMBER,05-Dec-23,09.18,3136.8,3147.45,3136.5,3144.95,3110.6271182729083,BUY,100,2023-12-05 09:18,1701748080,05-Dec-23|09.18|3136.8|3144.95
AMBER,05-Dec-23,11.09,3122.5,3124.95,3114.0,3117.0,3120.905222719052,SELL,100,2023-12-05 11:09,1701754740,05-Dec-23|11.09|3122.5|3117.0
AMBER,05-Dec-23,12.27,3115.0,3137.95,3115.0,3135.0,3119.5323135401018,BUY,100,2023-12-05 12:27,1701759420,05-Dec-23|12.27|3115.0|3135.0
AMBER,06-Dec-23,09.18,3127.1,3129.5,3113.95,3117.25,3132.393414570097,SELL,100,2023-12-06 09:18,1701834480,06-Dec-23|09.18|3127.1|3117.25
AMBER,07-Dec-23,14.39,3096.55,3113.95,3094.4,3109.85,3101.2382604701247,BUY,100,2023-12-07 14:39,1701940140,07-Dec-23|14.39|3096.55|3109.85
AMBER,07-Dec-23,15.00,3100.25,3100.25,3080.05,3089.35,3101.013026950549,SELL,100,2023-12-07 15:00,1701941400,07-Dec-23|15.00|3100.25|3089.35
AMBER,08-Dec-23,11.30,3102.0,3117.5,3102.0,3115.3,3098.0543523891547,BUY,100,2023-12-08 11:30,1702015200,08-Dec-23|11.30|3102.0|3115.3
AMBER,08-Dec-23,13.51,3108.95,3109.95,3098.0,3100.0,3104.146912859258,SELL,100,2023-12-08 13:51,1702023660,08-Dec-23|13.51|3108.95|3100.0
AMBER,11-Dec-23,14.39,3105.5,3109.5,3105.5,3109.35,3104.672641803418,BUY,100,2023-12-11 14:39,1702285740,11-Dec-23|14.39|3105.5|3109.35
